  - ShowProjectStatus
  - RunSequencer
  - ListAvailableCommands
output: 21 commands available
2025-11-14 14:41:38,925 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 14:41:54,785 - INFO - WPAgent - list_probers - Sending command: list_probers (request_id: cc0bc369...)
2025-11-14 14:41:54,790 - INFO - WPAgent - list_probers - Received command: list_probers
2025-11-14 14:41:54,791 - ERROR - WPAgent - list_probers - Unknown command: list_probers
2025-11-14 14:43:02,682 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 14:43:19,563 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 14168f20...)
2025-11-14 14:43:19,569 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 14:43:29,610 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:00:38,820 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 2b92dc97...)
2025-11-14 15:00:38,826 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:00:48,873 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:06:30,369 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:06:40,042 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 1bf36889...)
2025-11-14 15:06:40,048 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:06:50,145 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:07:24,918 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 5be5e3e3...)
2025-11-14 15:07:24,923 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:07:34,964 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:09:16,170 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:09:21,957 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: bd15b79f...)
2025-11-14 15:09:21,962 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:09:32,007 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:19:28,646 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:19:34,524 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 255767b0...)
2025-11-14 15:20:42,844 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:20:48,638 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 417e5491...)
2025-11-14 15:20:48,644 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:20:58,691 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:25:26,750 - INFO - WPAgent - ListProbers - Received command: ListProbers
